wavelength,a_Ci_2_Deff_0_4,a_Ci_2_Deff_0_8,a_Ci_2_Deff_1_2,a_Ci_2_Deff_1_8,a_Ci_5_Deff_0_4,a_Ci_5_Deff_0_8,a_Ci_5_Deff_1_2,a_Ci_5_Deff_1_8,a_Ci_8_Deff_0_4,a_Ci_8_Deff_0_8,a_Ci_8_Deff_1_2,a_Ci_8_Deff_1_8,b_Ci_2_Deff_0_4,b_Ci_2_Deff_0_8,b_Ci_2_Deff_1_2,b_Ci_2_Deff_1_8,b_Ci_5_Deff_0_4,b_Ci_5_Deff_0_8,b_Ci_5_Deff_1_2,b_Ci_5_Deff_1_8,b_Ci_8_Deff_0_4,b_Ci_8_Deff_0_8,b_Ci_8_Deff_1_2,b_Ci_8_Deff_1_8,bb_Ci_2_Deff_0_4,bb_Ci_2_Deff_0_8,bb_Ci_2_Deff_1_2,bb_Ci_2_Deff_1_8,bb_Ci_5_Deff_0_4,bb_Ci_5_Deff_0_8,bb_Ci_5_Deff_1_2,bb_Ci_5_Deff_1_8,bb_Ci_8_Deff_0_4,bb_Ci_8_Deff_0_8,bb_Ci_8_Deff_1_2,bb_Ci_8_Deff_1_8
6.480000000000000204e-01,2.580461194538308939e-02,2.630685026359497192e-02,2.648341368612305846e-02,2.642760124307147462e-02,2.527244053721872802e-02,2.526172416690947164e-02,2.490929953103090955e-02,2.411902006687376143e-02,2.488021810306825787e-02,2.441654211931653870e-02,2.364231201554990031e-02,2.233624640172631598e-02,4.767066318179511569e-02,1.020273573410229728e-01,1.492575073821652554e-01,2.029719620102719557e-01,1.886997133526827075e-02,3.952038040272352892e-02,5.672980617206159482e-02,7.545251700643557102e-02,1.179202865244375481e-02,2.422086773382157651e-02,3.419012902766696560e-02,4.459420187570618116e-02,1.507864534807481539e-03,2.008563082174457445e-03,2.220006286089760885e-03,2.177564793446090403e-03,6.025861044366587638e-04,7.882650937211638752e-04,8.549104700602856840e-04,8.109468685078018071e-04,3.864312969370289614e-04,5.001916980733176659e-04,5.358679384599667308e-04,4.994032205066814252e-04
6.490000000000000213e-01,2.595650205143576472e-02,2.645929512531011718e-02,2.663454107485616063e-02,2.657506365691028605e-02,2.542306856024770245e-02,2.540718363866287244e-02,2.504790428524825141e-02,2.424693004465643120e-02,2.502751713931278266e-02,2.455388104648654340e-02,2.376880396045367994e-02,2.244781091665633277e-02,4.750526245594242913e-02,1.016895917634433044e-01,1.487815889145335524e-01,2.023660948691229089e-01,1.880542759258878316e-02,3.938686533425331260e-02,5.653898684067994174e-02,7.520410565406432379e-02,1.175403209213226469e-02,2.414155616515712560e-02,3.407571289104382312e-02,4.444330008223291995e-02,1.504504636542876826e-03,2.003992414860442887e-03,2.215488476552371615e-03,2.173727298077446704e-03,6.014127238938146366e-04,7.866653834488375463e-04,8.533628174220542857e-04,8.097361415736209099e-04,3.859214474443347915e-04,4.995151585937449793e-04,5.352579449481510059e-04,4.990022345937242384e-04
6.500000000000000222e-01,2.619531281828525043e-02,2.669906657140699857e-02,2.687217059086638438e-02,2.680670612489322036e-02,2.565809808781464862e-02,2.563412986084671191e-02,2.526399097313888203e-02,2.444601675658629458e-02,2.525683104844510252e-02,2.476756402175765009e-02,2.396537770616045254e-02,2.262082661829696584e-02,4.733893232813159851e-02,1.013443388406696233e-01,1.482875764903061333e-01,2.017240056537960291e-01,1.874069811772872962e-02,3.924835165126532716e-02,5.633525265438508317e-02,7.492955149104890689e-02,1.171683289931454118e-02,2.405981495395836250e-02,3.395292737128753624e-02,4.427392361966973888e-02,1.501107431728903718e-03,1.999264913490968795e-03,2.210670519798209332e-03,2.169348428896612432e-03,6.002946878996456891e-04,7.850764684872614660e-04,8.517554493260989443e-04,8.083663657619284812e-04,3.855555149390615423e-04,4.989912843386888315e-04,5.347610011441776600e-04,4.986429137022301830e-04
6.510000000000000231e-01,2.652959390690351471e-02,2.703468377087593633e-02,2.720467013751107221e-02,2.713057259703829938e-02,2.598577497223615237e-02,2.595037676415531958e-02,2.556485270956180417e-02,2.472281130862592768e-02,2.557611119059442772e-02,2.506479159055555878e-02,2.423846940306511460e-02,2.286073972588918007e-02,4.717160222367190736e-02,1.009909797508328072e-01,1.477739527949283038e-01,2.010426267886580021e-01,1.867582930214760004e-02,3.910455481421783175e-02,5.611772120914295531e-02,7.462693684215580825e-02,1.168060228252101006e-02,2.397566194615733531e-02,3.382139527702404669e-02,4.408496545337305811e-02,1.497671259314754897e-03,1.994369477201838985e-03,2.205530685617876525e-03,2.164390543560100987e-03,5.992425115073792517e-04,7.835082545426598792e-04,8.500942633065384883e-04,8.068369009305941366e-04,3.853549574865608733e-04,4.986467771328134463e-04,5.344022665707979982e-04,4.983444619633160821e-04
6.520000000000000240e-01,2.695888419741802877e-02,2.746557756327136501e-02,2.763136761193360491e-02,2.754585715164631354e-02,2.640554993068443962e-02,2.635517460211641433e-02,2.594957364094412078e-02,2.507622160854698634e-02,2.598472846586459203e-02,2.544467644511936438e-02,2.458700725358869271e-02,2.316631886423314163e-02,4.700333362752681654e-02,1.006297508436662935e-01,1.472411966727333321e-01,2.003228110628047232e-01,1.861092548779751804e-02,3.895580515063847699e-02,5.588701131310785941e-02,7.429730834738240697e-02,1.164547702303120671e-02,2.388948224808481319e-02,3.368179441854277784e-02,4.387751958883751718e-02,1.494200208807583419e-03,1.989314657156850911e-03,2.200082752195030994e-03,2.158879155333251303e-03,5.982636758148077898e-04,7.819740453320994612e-04,8.483968404898228812e-04,8.051701521245991765e-04,3.853299475564094857e-04,4.984981262160507369e-04,5.342015480743236540e-04,4.981283259197777369e-04
6.530000000000000249e-01,2.748045774917388245e-02,2.798887788393288056e-02,2.814928510916073212e-02,2.804947219306538897e-02,2.691465012216941177e-02,2.684557368457651805e-02,2.641509714011498755e-02,2.550313049298683077e-02,2.647986922935462173e-02,2.590422616230599745e-02,2.500792711025996706e-02,2.353452060684632641e-02,4.683419683500868874e-02,1.002610563034121854e-01,1.466902291789302648e-01,1.995663370412656124e-01,1.854610604051998984e-02,3.880259297933372209e-02,5.564413591327957431e-02,7.394249969300656367e-02,1.161159615424162996e-02,2.380177845950774695e-02,3.353511005978968701e-02,4.365330405607469044e-02,1.490699949111960092e-03,1.984114642194515811e-03,2.194350500189230606e-03,2.152857539642378300e-03,5.973658394164106048e-04,7.804896382803388349e-04,8.466856737238196958e-04,8.033965634489743848e-04,3.854892818015952238e-04,4.985614575542301943e-04,5.341797337685869843e-04,4.980189060511754128e-04
6.540000000000000258e-01,2.809160093623413318e-02,2.860170582867825606e-02,2.875541380689547455e-02,2.863826869346378090e-02,2.751029319008551147e-02,2.741857176749536856e-02,2.695827793466857442e-02,2.600029417774663010e-02,2.705869053062354146e-02,2.644036322135607034e-02,2.549804046798156282e-02,2.396214416434932354e-02,4.666440855059702381e-02,9.988559447032648031e-02,1.461223824433778573e-01,1.987755116700357927e-01,1.848156079776059127e-02,3.864555251124469210e-02,5.539031453823011625e-02,7.356462279193783094e-02,1.157915558218361278e-02,2.371316757276781609e-02,3.338249028648582889e-02,4.341425574421640260e-02,1.487178230335313347e-03,1.978784781328011763e-03,2.188358702186124407e-03,2.146370576763347460e-03,5.965586101945492565e-04,7.790730086732389117e-04,8.449855765420911154e-04,8.015490047527745960e-04,3.858440943558272837e-04,4.988557568398991086e-04,5.343606683623930995e-04,4.980433674483840997e-04
6.550000000000000266e-01,2.878959663347824272e-02,2.930116047679592883e-02,2.944670454226960832e-02,2.930903297375903049e-02,2.818967474466939696e-02,2.807110868049840502e-02,2.757588457567693857e-02,2.656435517896446608e-02,2.771831071947897587e-02,2.704992656163481002e-02,2.605404655348284026e-02,2.444585553161246483e-02,4.649395229811770225e-02,9.950360081965642367e-02,1.455383581619399957e-01,1.979518743839003558e-01,1.841739929240572213e-02,3.848516448799170486e-02,5.512656656627817203e-02,7.316556317371736284e-02,1.154831335040234705e-02,2.362419552427375002e-02,3.322499314984486696e-02,4.316221688596214023e-02,1.483640773342700904e-03,1.973340933076647274e-03,2.182133744097883733e-03,2.139465551131069284e-03,5.958517760830961147e-04,7.777437939920938716e-04,8.433235652200875201e-04,7.996626346795149189e-04,3.864065733136140849e-04,4.994022434618566051e-04,5.347707256446244169e-04,4.982312418935924171e-04
6.560000000000000275e-01,2.957173730794063898e-02,3.008433499552468082e-02,3.022008652382279781e-02,3.005850952813013399e-02,2.894998360937333162e-02,2.880008780583347833e-02,2.826462651915957747e-02,2.719187642382728254e-02,2.845582685288611594e-02,2.772969790343092142e-02,2.667256610283624124e-02,2.498222924498791353e-02,4.632315057393641272e-02,9.911598747439626100e-02,1.449397918595867474e-01,1.970981360566373408e-01,1.835387320824202403e-02,3.832218994035856835e-02,5.485429578337473744e-02,7.274768781531799899e-02,1.151932396546463330e-02,2.353559322367689347e-02,3.306392493566155666e-02,4.289933437453241627e-02,1.480097318518687000e-03,1.967800116229934983e-03,2.175702123065339881e-03,2.132189452144459939e-03,5.952575094322415860e-04,7.765232193181685443e-04,8.417278458954505953e-04,7.977733170744789708e-04,3.871911628208728868e-04,5.002240639202790769e-04,5.354378987164342156e-04,4.986132076799567464e-04
6.570000000000000284e-01,3.043531612262148633e-02,3.094830990329940079e-02,3.107246434356356057e-02,3.088340434269373769e-02,2.978839588332758345e-02,2.960237640750639637e-02,2.902116190454807204e-02,2.787935878703035053e-02,2.926831158423111312e-02,2.847640839220494727e-02,2.735015748603157604e-02,2.556777515979939686e-02,4.615189810661642078e-02,9.872281344106222101e-02,1.443271478915574557e-01,1.962155589552196377e-01,1.829107417851928361e-02,3.815707564916955702e-02,5.457448002776760926e-02,7.231284554551722921e-02,1.149235120574034104e-02,2.344791268538535742e-02,3.290034824984863077e-02,4.262745774428246259e-02,1.476553338158487780e-03,1.962179302482136654e-03,2.169091894449806483e-03,2.124591201729886594e-03,5.947869914617441188e-04,7.754334281709356243e-04,8.402280998617676650e-04,7.959181936940942434e-04,3.882123096726753362e-04,5.013456015840481389e-04,5.363916523012299525e-04,4.992211596380207892e-04
6.580000000000000293e-01,3.137764056417227665e-02,3.189017053845123739e-02,3.200073762283972556e-02,3.178040735944465123e-02,3.070209043159726620e-02,3.047482779917641549e-02,2.984212444245641638e-02,2.862327308824962058e-02,3.015283035885960028e-02,2.928676376692975619e-02,2.808334804445800081e-02,2.619897586933514488e-02,4.598061841705190778e-02,9.832519111692304692e-02,1.437023390318044602e-01,1.953072090905849933e-01,1.822930670539733150e-02,3.799068292118369661e-02,5.428865644928175527e-02,7.186356685738008732e-02,1.146769458915373498e-02,2.336196085549007567e-02,3.273565902053816173e-02,4.234882805786063797e-02,1.473020267734007722e-03,1.956496619354337625e-03,2.162330343791162273e-03,2.116717641537517718e-03,5.944542514579709931e-04,7.744976098687002134e-04,8.388541578578681502e-04,7.941336360087650030e-04,3.894866888448066393e-04,5.027923312483238618e-04,5.376618757796720232e-04,5.000867594958251271e-04
6.590000000000000302e-01,3.239602249139138246e-02,3.290699761529897183e-02,3.300179516911191935e-02,3.274619329878344920e-02,3.168824176961577282e-02,3.141427876582948697e-02,3.072412789606331768e-02,2.942007427772103112e-02,3.110643733278047052e-02,3.015744990455940938e-02,2.886864840476229682e-02,2.687231011856161533e-02,4.580911556560220144e-02,9.792299557287495460e-02,1.430655748270749927e-01,1.943740332175961649e-01,1.816863712953323273e-02,3.782340209207710191e-02,5.399771732585382372e-02,7.140158323380506322e-02,1.144551150588322443e-02,2.327826203123782578e-02,3.257086335181428455e-02,4.206519904952514544e-02,1.469503048343514130e-03,1.950769624416536906e-03,2.155446335365761735e-03,2.108617327653680793e-03,5.942711859279386838e-04,7.737391917284433020e-04,8.376367211374674505e-04,7.924565696880227520e-04,3.910299720932259421e-04,5.045900558765391460e-04,5.392790138688141220e-04,5.012419753531481082e-04
6.600000000000000311e-01,3.348778761555713801e-02,3.399588115603807692e-02,3.407253087670703007e-02,3.377743884084913328e-02,3.274403124206302224e-02,3.241756680149392167e-02,3.166378671953472973e-02,3.026622534240386297e-02,3.212618793596173222e-02,3.108515158783652088e-02,2.970257597653364057e-02,2.758428087867948603e-02,4.563790972283016112e-02,9.751752740361693816e-02,1.424190222274485385e-01,1.934194087016009034e-01,1.810941446278973438e-02,3.765617090568064429e-02,5.370328841581912399e-02,7.092950978221884695e-02,1.142613398868246206e-02,2.319766550105574476e-02,3.240738761168784898e-02,4.177880866062980841e-02,1.466014547005435598e-03,1.945017086607569046e-03,2.148467178654492500e-03,2.100335215207356325e-03,5.942530307738434249e-04,7.731821851707390645e-04,8.366057497583938556e-04,7.909219740287454486e-04,3.928600752557146131e-04,5.067649397614010101e-04,5.412729134050590311e-04,5.027174285488539198e-04
6.610000000000000320e-01,3.465026904728998880e-02,3.515391381908594681e-02,3.520984018483480638e-02,3.487082515114203751e-02,3.386664354602422766e-02,3.348153205301678675e-02,3.265772498972051990e-02,3.115821420622345850e-02,3.320913785611617763e-02,3.206655929101293045e-02,3.058166877797589833e-02,2.833143605332814202e-02,4.546671276883040846e-02,9.710847180770909581e-02,1.417626219496829210e-01,1.924439350800689341e-01,1.805167313367564419e-02,3.748930385536097115e-02,5.340613948069253963e-02,7.044889456340519551e-02,1.140970212706619857e-02,2.312063887225534325e-02,3.224613108632774783e-02,4.149123282932194040e-02,1.462558919936498593e-03,1.939256674765607417e-03,2.141421790962345657e-03,2.091917975627091697e-03,5.944117778550480442e-04,7.728502136550225495e-04,8.357915811050743325e-04,7.895649170596165910e-04,3.949929600338266756e-04,5.093426867576136439e-04,5.436732400535335260e-04,5.045433914096057737e-04
6.620000000000000329e-01,3.588081524713859077e-02,3.637820574694690390e-02,3.641063707618477641e-02,3.602305521513218811e-02,3.505327821313548864e-02,3.460303203290389373e-02,3.370259278549546378e-02,3.209257217557301423e-02,3.435235638368609040e-02,3.309838923196889438e-02,3.150250882553503468e-02,2.911039324369748410e-02,4.529613735312647965e-02,9.669730598654675824e-02,1.410987731440564996e-01,1.914512602861375423e-01,1.799579910312644818e-02,3.732379383825168429e-02,5.310794590749051691e-02,6.996237050995335327e-02,1.139656933468404486e-02,2.304804489977387363e-02,3.208850173923493559e-02,4.120462910792904027e-02,1.459150191571787934e-03,1.933507306332811872e-03,2.134336771334570566e-03,2.083407390261208560e-03,5.947632884487281165e-04,7.727671061740252426e-04,8.352230692618876299e-04,7.884176383353410983e-04,3.974469191862532919e-04,5.123487693776787892e-04,5.465082354443286583e-04,5.067479399510251004e-04
6.630000000000000338e-01,3.717679120551174721e-02,3.766587847130473121e-02,3.767184743330789787e-02,3.723085136157028296e-02,3.630113699989195863e-02,3.577893720909945674e-02,3.479506889507501255e-02,3.306588340825401817e-02,3.555291831284412840e-02,3.417738011069777065e-02,3.246172502772173840e-02,2.991784959148175577e-02,4.512580194283756507e-02,9.628352040645737908e-02,1.404271361958634723e-01,1.904416112693020635e-01,1.794178906931666664e-02,3.715986319822159323e-02,5.280932502405848161e-02,6.947125068104353929e-02,1.138684887132904514e-02,2.298027081236805186e-02,3.193525314827552752e-02,4.092033555548697105e-02,1.455791544027326993e-03,1.927786357056436410e-03,2.127240455661768594e-03,2.074847231288292227e-03,5.953190876284689039e-04,7.729557441662548512e-04,8.349290861958169651e-04,7.875122764651490371e-04,4.002373882089218875e-04,5.158075205780418993e-04,5.498053888494222781e-04,5.093583779166541451e-04
6.640000000000000346e-01,3.853558522745374748e-02,3.901408423755357846e-02,3.899043501107202214e-02,3.849098361505579047e-02,3.760746746913730398e-02,3.700616939834676378e-02,3.593189468017633087e-02,3.407481506692462692e-02,3.680793540892984828e-02,3.530033028351353686e-02,3.345602907326134662e-02,3.075061278538884085e-02,4.495640769922999713e-02,9.586875769456014440e-02,1.397503214323236875e-01,1.894188691252205181e-01,1.789005923512513446e-02,3.699854154340043166e-02,5.251196911308016885e-02,6.897813175200949443e-02,1.138090598723020055e-02,2.291816935442248654e-02,3.178773716232292240e-02,4.064037279465854829e-02,1.452497970145351066e-03,1.922112501718222866e-03,2.120158114624761531e-03,2.066275170042659870e-03,5.960951796113855969e-04,7.734389514145902219e-04,8.349364358255291930e-04,7.868775076579942636e-04,4.033823205167083700e-04,5.197426332584479704e-04,5.535901769997393727e-04,5.123992409233336627e-04
6.650000000000000355e-01,3.995458041194387133e-02,4.041997253250170785e-02,4.036336772566212483e-02,3.980024072344701125e-02,3.896949996099956237e-02,3.828165366308047129e-02,3.710984054605999394e-02,3.511609714178853814e-02,3.811451730166071777e-02,3.646406350959932596e-02,3.448219060580524215e-02,3.160558691010869475e-02,4.478747873015434533e-02,9.545230983229677224e-02,1.390677000168143440e-01,1.883828692373592517e-01,1.784056359321908522e-02,3.683994601115451323e-02,5.221632043106867738e-02,6.848405482960695512e-02,1.137881905740506690e-02,2.286202919356779620e-02,3.164653428645635563e-02,4.036580231939348312e-02,1.449271383191547743e-03,1.916502369163989791e-03,2.113116907489465904e-03,2.057731298085519953e-03,5.971021559915593675e-04,7.742381084577651309e-04,8.352716968726970866e-04,7.865419193114396666e-04,4.068959359627419888e-04,5.241760610067794932e-04,5.578868777700268615e-04,5.158940379401813015e-04
6.660000000000000364e-01,4.142652023544000917e-02,4.187611218274923941e-02,4.178315861727902036e-02,4.115119283579371512e-02,4.038003910394494245e-02,3.959821016756568529e-02,3.832192729518880264e-02,3.618320130443375415e-02,3.946553857523300152e-02,3.766169471216837539e-02,3.553376864022759346e-02,3.247707210915217607e-02,4.461986098165247883e-02,9.503636350471804384e-02,1.383829758869391524e-01,1.873394484241568680e-01,1.779370595974761118e-02,3.668526432226284356e-02,5.192451609190252421e-02,6.799253451907430468e-02,1.138083527935139505e-02,2.281261827827443106e-02,3.151305907686902802e-02,4.009899277502131792e-02,1.446127894788087984e-03,1.910978901027209683e-03,2.106150613779492285e-03,2.049267052932088849e-03,5.983479143692601535e-04,7.753658937774677001e-04,8.359524469626386078e-04,7.865274928355776591e-04,4.107804759319497417e-04,5.291102603351011948e-04,5.626996302441798162e-04,5.198492274706124038e-04
6.670000000000000373e-01,4.292555871009046120e-02,4.335675663939873858e-02,4.322454758010124687e-02,4.251962185603455624e-02,4.181418730911372339e-02,4.093229886391974021e-02,3.954626735961517398e-02,3.725666025452997743e-02,4.083701645033240013e-02,3.887161499237440365e-02,3.659157906654570552e-02,3.334901060049789978e-02,4.445325655944508403e-02,9.462186462226300498e-02,1.376995547731010017e-01,1.862964932354840286e-01,1.774916358578175826e-02,3.653505606854978022e-02,5.163885390342624199e-02,6.750892289505243393e-02,1.138632232180249344e-02,2.276968898788511372e-02,3.138820206501593407e-02,3.984296740054625585e-02,1.443067769665650792e-03,1.905578540866649647e-03,2.099331463324298052e-03,2.041003187418939744e-03,5.997992620026980012e-04,7.767937643786408013e-04,8.369633679135276899e-04,7.868382930095229938e-04,4.149698143850737045e-04,5.344642693594700697e-04,5.679527703949037269e-04,5.242073522106489424e-04
6.680000000000000382e-01,4.442148692967145401e-02,4.483201605432252101e-02,4.465840783997723773e-02,4.387786516854041974e-02,4.324304669387833699e-02,4.225698968492489632e-02,4.075815019510969223e-02,3.831486216930540811e-02,4.220128848681462680e-02,4.006940519165624187e-02,3.763432409193769035e-02,3.420395748571188749e-02,4.428879921815421367e-02,9.421279900564877297e-02,1.370252628851358068e-01,1.852677932198898147e-01,1.770700007779818855e-02,3.639074915688383233e-02,5.136293867520084350e-02,6.704036068480313804e-02,1.139467952075063316e-02,2.273315886686479853e-02,3.127318886788682528e-02,3.960129420204114986e-02,1.440102301688887592e-03,1.900334843323574652e-03,2.092724533251487471e-03,2.033051086435482165e-03,6.014106267074138595e-04,7.784683779760646601e-04,8.382612187919036241e-04,7.874518588403911588e-04,4.193720742416297666e-04,5.401179102456833041e-04,5.735293198427879194e-04,5.288738973417274163e-04
6.690000000000000391e-01,4.588439555297355033e-02,4.627248102774871030e-02,4.605626502033094427e-02,4.519912434522577183e-02,4.463818967962354667e-02,4.354614553036565555e-02,4.193389747536249018e-02,3.933744181576823151e-02,4.353131770059869704e-02,4.123165436079718332e-02,3.864193731648085661e-02,3.502583648835873309e-02,4.412601470923556424e-02,9.380986852750693161e-02,1.363632891127501967e-01,1.842611328221927802e-01,1.766653756720617391e-02,3.625224305992958557e-02,5.109818612315506631e-02,6.659108440520453143e-02,1.140474626227386788e-02,2.270182255579274860e-02,3.116766565342828088e-02,3.937547025345537743e-02,1.437219719759271061e-03,1.895268350395712094e-03,2.086383244858596754e-03,2.025505562694221873e-03,6.031180161178333402e-04,7.803173807983626673e-04,8.397830369995794861e-04,7.883260516406922656e-04,4.238752057994808536e-04,5.459281205917125004e-04,5.792892105370057738e-04,5.337332518001346648e-04
6.700000000000000400e-01,4.728470706247193955e-02,4.764924312379920091e-02,4.739029996858937221e-02,4.645744167164420069e-02,4.597168078270566505e-02,4.477441741204832987e-02,4.305082549553065213e-02,4.030520063929834973e-02,4.480069942656800253e-02,4.233592564279537590e-02,3.959550862014582506e-02,3.579982114615272437e-02,4.396597374556167337e-02,9.341677175195078897e-02,1.357208202645242279e-01,1.832890524444251434e-01,1.762758602455730128e-02,3.612030525597321323e-02,5.084706719960589011e-02,6.616640455790913367e-02,1.141555617811562499e-02,2.267479515876800328e-02,3.107162675098603874e-02,3.916725080169392026e-02,1.434420832335597199e-03,1.890391947221137410e-03,2.080343375286831248e-03,2.018434997546474617e-03,6.048534642943734869e-04,7.822524198907538848e-04,8.414451426023635298e-04,7.893965674562948868e-04,4.283566963275789474e-04,5.517321838771566470e-04,5.850702875649970228e-04,5.386486596203375957e-04
6.710000000000000409e-01,4.859312919685646742e-02,4.893383121393750368e-02,4.863327112774873395e-02,4.762760214151820493e-02,4.721601488924598300e-02,4.591714487829799685e-02,4.408711643528699653e-02,4.119994804079112061e-02,4.598358503930003588e-02,4.336062862142528451e-02,4.047712317602486509e-02,3.651214675835110640e-02,4.380797401269378305e-02,9.303360783781049193e-02,1.350999944270417086e-01,1.823576179663400076e-01,1.758917053806944089e-02,3.599411630895997527e-02,5.060982353103872511e-02,6.576874788959861939e-02,1.142557906213381713e-02,2.265009229913678146e-02,3.098355945845322409e-02,3.897647842292025627e-02,1.431682060382953505e-03,1.885706740010557620e-03,2.074632006996008672e-03,2.011897288147008762e-03,6.065316196223329319e-04,7.841692863016839999e-04,8.431485025758982685e-04,7.905848671822206632e-04,4.326761042964133051e-04,5.573489423981425319e-04,5.906926893897310399e-04,5.434678967598481885e-04
6.720000000000000417e-01,4.978067191782786088e-02,5.009820255172890702e-02,4.975847371460356827e-02,4.868504966857478689e-02,4.834410642608479025e-02,4.695029138610941344e-02,4.502170513670512159e-02,4.200433707619513624e-02,4.705464674102443484e-02,4.428491525883118674e-02,4.126970585753460263e-02,3.714991207775553139e-02,4.365304697480510560e-02,9.266386232503022458e-02,1.345075085469190912e-01,1.814784044368652483e-01,1.755090503296121221e-02,3.587394339873677118e-02,5.038808296449116125e-02,6.540208839242428462e-02,1.143356986156269378e-02,2.262624483393109800e-02,3.090259047311595675e-02,3.880366561820623728e-02,1.428995778650313025e-03,1.881208830057988371e-03,2.069261742806452389e-03,2.005929475268157774e-03,6.080668473056947791e-04,7.859525861869111037e-04,8.447789068710795553e-04,7.917963334691612400e-04,4.366871721205262753e-04,5.625838636556695135e-04,5.959612813519603878e-04,5.480241823203704267e-04
6.730000000000000426e-01,5.081856950149160612e-02,5.111463045158255725e-02,5.073960093774146363e-02,4.960571721807396917e-02,4.932918225189884820e-02,4.785027746608006699e-02,4.583407376150187146e-02,4.270162784747802420e-02,4.798894448624584086e-02,4.508847671510730903e-02,4.195678200266186181e-02,3.770082144205808700e-02,4.350030003752020091e-02,9.230714211881006770e-02,1.339446625924669843e-01,1.806561471202180191e-01,1.751159965236257984e-02,3.575845948523804357e-02,5.018127834780803515e-02,6.506764007364801428e-02,1.143774687860258168e-02,2.260075941729323967e-02,3.082647450456007382e-02,3.864764237547053255e-02,1.426329640119035087e-03,1.876885427894532752e-03,2.064241430803886133e-03,2.000566022174514458e-03,6.093590735496329279e-04,7.874768103916913141e-04,8.462137277342002229e-04,7.929295408892138948e-04,4.402304375914273455e-04,5.672312682554763895e-04,6.006711858282063341e-04,5.521428488477361741e-04
6.740000000000000435e-01,5.167831159068208419e-02,5.195569671556050928e-02,5.155069201998227491e-02,5.036591734850459634e-02,5.014476874272562335e-02,4.859389311807013612e-02,4.650410252116411042e-02,4.327547979858638316e-02,4.876187428914136035e-02,4.575140021387738565e-02,4.252227677356221203e-02,3.815294513983395752e-02,4.335077245766721238e-02,9.196685462133653843e-02,1.334179195773400883e-01,1.799019166876111575e-01,1.747077590295824726e-02,3.564768426368283838e-02,4.999061621312751030e-02,6.476871064709170678e-02,1.143673249622693087e-02,2.257189453305301005e-02,3.075394167436373838e-02,3.850836411434858941e-02,1.423671596537298559e-03,1.872722954104960895e-03,2.059570393948816861e-03,1.995827570467712930e-03,6.103134840268999639e-04,7.886124741488245368e-04,8.473230092894572024e-04,7.938747892282368773e-04,4.431476686940505620e-04,5.710810248015702785e-04,6.046113717232570088e-04,5.556429259465884641e-04
6.750000000000000444e-01,5.233154349773051772e-02,5.259414215068006215e-02,5.216594647643163496e-02,5.094211730754988343e-02,5.076454983241619756e-02,4.915807695890124507e-02,4.701180333068034900e-02,4.370965424147554845e-02,4.934898938904057342e-02,4.625390378567767469e-02,4.295021357562873315e-02,3.849440857606164362e-02,4.320344067957793133e-02,9.164227790134740759e-02,1.329280435027632157e-01,1.792196503652228323e-01,1.742715450572359867e-02,3.554007622023018509e-02,4.981519501730495569e-02,6.450603646698972737e-02,1.142866692966403898e-02,2.253699857114409288e-02,3.068252456717553839e-02,3.838436926614562789e-02,1.420985450159511056e-03,1.868703263902337904e-03,2.055250776304785431e-03,1.991741431309570088e-03,6.108255459395549097e-04,7.892279777105160477e-04,8.479774797285343250e-04,7.945246320890041961e-04,4.452744549174217728e-04,5.739216372064414977e-04,6.075711678357446520e-04,5.583446663760696736e-04
6.760000000000000453e-01,5.275007754067931320e-02,5.300283378096778963e-02,5.255963652947145959e-02,5.131078115340434453e-02,5.116232586563077001e-02,4.951978108828081898e-02,4.733711297080814284e-02,4.398774539794823857e-02,4.972590910119829150e-02,4.657613802456030128e-02,4.322445392658219587e-02,3.871309655320216009e-02,4.305942020508246593e-02,9.133692945116619888e-02,1.324816098239056661e-01,1.786205218056227950e-01,1.738030983592548859e-02,3.543573869948605376e-02,4.965632635007771745e-02,6.428306263231808870e-02,1.141223825599716087e-02,2.249444477789154517e-02,3.061110647221235159e-02,3.827581742654153490e-02,1.418260567520769925e-03,1.864813134797955888e-03,2.051281898945372419e-03,1.988329764683683613e-03,6.108032153308242838e-04,7.891971235207828487e-04,8.480505102435480832e-04,7.947728615953534529e-04,4.464568183157703119e-04,5.755483940184724168e-04,6.093448705317247756e-04,5.600717440713148549e-04
6.770000000000000462e-01,5.290580789362289704e-02,5.315459564527616476e-02,5.270588263813646979e-02,5.144809190632484985e-02,5.131183978862675910e-02,4.965569778023982972e-02,4.745956415091044656e-02,4.409281502003487008e-02,4.986809730268624424e-02,4.669785811640007889e-02,4.332832800763333769e-02,3.879627708626717797e-02,4.291763648613589055e-02,9.104997435492928615e-02,1.320792391656464282e-01,1.781083521717663209e-01,1.732903875632261712e-02,3.533328573314638288e-02,4.951335439564370777e-02,6.410092382288119783e-02,1.138573215215122648e-02,2.244184899795823376e-02,3.053759169146054789e-02,3.818176611321619229e-02,1.415463627048434711e-03,1.861040542615557958e-03,2.047674233853132800e-03,1.985632530332903222e-03,6.101511258719302493e-04,7.884018238507545327e-04,8.474275354688538169e-04,7.945265999207237100e-04,4.465438231458976185e-04,5.757674796040429272e-04,6.097394968550256394e-04,5.606599595902271842e-04
