wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_8_Deff_2,a_Ci_8_Deff_6,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_8_Deff_2,b_Ci_8_Deff_6,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_3_Deff_48,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_8_Deff_2,bb_Ci_8_Deff_6,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48
6.179999999999999938e-01,2.580453637195667671e-02,2.224954444852747515e-02,1.799891785057568250e-02,1.376277393915302516e-02,1.096715311532037510e-02,2.323132557770500595e-02,1.760737164075801275e-02,1.288626576286019954e-02,8.684396644241330898e-03,6.162196435180167936e-03,2.133770121773553852e-02,1.477152181878682580e-02,1.010847471468212869e-02,6.329098181219690311e-03,4.237095608204957502e-03,2.362875621064584597e-01,2.296072070718066793e-01,1.224726372900987875e-01,5.514226784694538364e-02,2.898426490089069454e-02,8.743674703642304036e-02,8.096964850473524489e-02,4.234751055237037654e-02,1.866826164140840058e-02,9.771467058512579157e-03,5.138506782058349653e-02,4.576645947130739134e-02,2.388712219166197817e-02,1.064317481849566191e-02,5.689798794433767286e-03,2.187650150762545861e-03,1.007849416439552878e-03,4.498187381011326176e-04,1.756390652776420192e-04,8.007490779115644750e-05,7.957401791730951647e-04,2.943384429710481343e-04,1.197950593280571163e-04,4.635905389802489934e-05,2.192305139507781287e-05,4.820119360399563913e-04,1.657198532088586705e-04,6.529487564468036979e-05,2.535639105655999696e-05,1.241375490712658278e-05
6.189999999999999947e-01,2.610202946902415166e-02,2.247731144095119205e-02,1.816345913385522537e-02,1.386773997027351130e-02,1.103467185706307613e-02,2.348294276708591533e-02,1.776025984993803708e-02,1.297625007739849207e-02,8.727514368301526881e-03,6.182347774345009483e-03,2.155352345335614234e-02,1.488155920492375411e-02,1.016402741342873825e-02,6.351167455829817912e-03,4.245622673743591410e-03,2.355035317640377379e-01,2.291562273347842182e-01,1.222856922786664802e-01,5.503930576845710715e-02,2.891802720283306177e-02,8.708178827246081111e-02,8.070734079257524396e-02,4.223501371833806445e-02,1.862257838705407356e-02,9.751006534039423357e-03,5.115804099584848191e-02,4.558260077947202255e-02,2.381141064004755128e-02,1.061775684109834798e-02,5.680610730934813543e-03,2.175054458408828741e-03,1.001025251049139815e-03,4.466546139124050120e-04,1.745573501501672864e-04,7.962945965776323362e-05,7.911225324280833984e-04,2.926094771419819477e-04,1.190770465972745942e-04,4.612766895189925954e-05,2.184104061541798728e-05,4.796412276592214958e-04,1.650089012302699532e-04,6.502907474021368264e-05,2.528639397271388318e-05,1.239950163326290032e-05
6.199999999999999956e-01,2.635558960564124420e-02,2.267136549305726057e-02,1.830344520576242251e-02,1.395671725906094673e-02,1.109166523436534366e-02,2.369752566388366732e-02,1.789035475596956193e-02,1.305260106386611774e-02,8.763939005655339148e-03,6.199291356602331868e-03,2.173744297166167738e-02,1.497499565635119351e-02,1.021102510793714391e-02,6.369753068132828072e-03,4.252772617187853925e-03,2.347456275229714284e-01,2.287454759114205260e-01,1.221261210761195731e-01,5.495294956873221504e-02,2.886245373323589533e-02,8.674652261727383573e-02,8.047365290247859848e-02,4.213881557306707604e-02,1.858419352604807895e-02,9.733905076699444700e-03,5.094597809864287452e-02,4.542013018624711795e-02,2.374663946212302729e-02,1.059639188616113073e-02,5.672948816812481941e-03,2.162530716506484967e-03,9.947347917944049378e-04,4.436864905698594680e-04,1.735795742772142287e-04,7.926132789485999862e-05,7.865747400843615868e-04,2.910147460580120565e-04,1.183961960382941010e-04,4.591072090212620845e-05,2.176935311809345894e-05,4.772737587134715615e-04,1.643403883736979632e-04,6.476995666853853915e-05,2.521691477633153139e-05,1.238598165510498775e-05
6.209999999999999964e-01,2.655753285658693508e-02,2.282610594814726834e-02,1.841496383073931709e-02,1.402734586767481056e-02,1.113671231052055371e-02,2.386887069904197745e-02,1.799418726694704262e-02,1.311341555704954170e-02,8.792849089933559015e-03,6.212688016005572800e-03,2.188430317189647006e-02,1.504947416825112849e-02,1.024838755657370842e-02,6.384479003362020927e-03,4.258420743051591351e-03,2.340238152184976050e-01,2.283835680118874722e-01,1.219984752440481379e-01,5.488565059101923466e-02,2.881898425522970431e-02,8.643597041967680805e-02,8.027370788352052033e-02,4.206135634612876567e-02,1.855403552184892516e-02,9.720528361581080162e-03,5.075208675404669495e-02,4.528252871421142856e-02,2.369433823199249001e-02,1.057955630437422065e-02,5.666963482694438795e-03,2.150084813985471931e-03,9.890226392243446716e-04,4.409002849603377533e-04,1.726161798826894209e-04,7.892947123756755207e-05,7.820978006289699578e-04,2.895914331114631565e-04,1.177728499640498229e-04,4.569991285855661245e-05,2.170185655733142236e-05,4.748990263068350549e-04,1.637292800271544226e-04,6.452687535974905382e-05,2.514535127861073990e-05,1.237040095313205470e-05
6.219999999999999973e-01,2.671544120241833853e-02,2.294744452999758488e-02,1.850231469580077004e-02,1.408247992411666705e-02,1.117173973866518455e-02,2.400343600581465731e-02,1.807583211108707011e-02,1.316115525976972039e-02,8.815477947652201884e-03,6.223144636803066773e-03,2.199971550113404006e-02,1.510800472635379088e-02,1.027769077353796884e-02,6.396000356140315798e-03,4.262832071901432110e-03,2.333277742931401944e-01,2.280615981294645267e-01,1.218979190242497623e-01,5.483449678848423270e-02,2.878568108900520645e-02,8.614445139111243099e-02,8.010166279552889679e-02,4.199966654442781333e-02,1.853078056653647762e-02,9.710248155413587698e-03,5.057236276102126948e-02,4.516547078687618844e-02,2.365246996839066862e-02,1.056650096737062582e-02,5.662366435127984265e-03,2.137610928311220720e-03,9.837806598135103234e-04,4.383458066719287229e-04,1.715938216160958730e-04,7.851974650531646355e-05,7.776520703889496476e-04,2.883205749576831932e-04,1.172255619589012234e-04,4.549115586557906499e-05,2.162426980432330056e-05,4.725029005537614152e-04,1.631719444055005394e-04,6.430984907034099679e-05,2.507301401496566640e-05,1.234969735772169171e-05
6.229999999999999982e-01,2.684059382807502114e-02,2.304404246443889082e-02,1.857175394206725394e-02,1.412608609294373901e-02,1.119933285017878435e-02,2.411068387680387337e-02,1.814108482290258118e-02,1.319925149077109949e-02,8.833475520457940988e-03,6.231439105525050579e-03,2.209180414578699320e-02,1.515477941052350425e-02,1.030107003617532907e-02,6.405171267488556780e-03,4.266338923510252373e-03,2.326560979955913377e-01,2.277707065977913337e-01,1.218174763309968767e-01,5.479531226111297032e-02,2.875992209348816539e-02,8.586900917043772952e-02,7.995083716100416515e-02,4.194965260871575535e-02,1.851260675160878999e-02,9.702242426456108085e-03,5.040426594650412179e-02,4.506393031571535174e-02,2.361831425219411418e-02,1.055621847232736041e-02,5.658784052676078813e-03,2.124989091860987004e-03,9.788755033076895068e-04,4.361452370018582760e-04,1.707298176262618593e-04,7.810438510066100527e-05,7.731892680945887109e-04,2.871517487223150251e-04,1.167679714756300586e-04,4.531736221593493278e-05,2.155001770784016721e-05,4.700711028865748220e-04,1.626519646378552018e-04,6.412680044595749757e-05,2.501222203875767743e-05,1.232981286079572451e-05
6.239999999999999991e-01,2.694413756983093933e-02,2.312441826385647214e-02,1.862957321248623344e-02,1.416226416830634882e-02,1.122212263025472445e-02,2.419991729556476845e-02,1.819559426522066037e-02,1.323106423092907519e-02,8.848468738626782959e-03,6.238332494705126768e-03,2.216852407425413257e-02,1.519385416723786214e-02,1.032058454778134529e-02,6.412813513287630995e-03,4.269258561905136737e-03,2.319968929522273626e-01,2.274989815630105161e-01,1.217500824952422456e-01,5.476388954409523724e-02,2.873905259385540339e-02,8.560285165242048633e-02,7.981345349007387679e-02,4.190722997096701929e-02,1.849774239316535548e-02,9.695713334211073647e-03,5.024306760979960901e-02,4.497227551928326128e-02,2.358917018911416488e-02,1.054774429356402157e-02,5.655861906450872570e-03,2.112134845485471885e-03,9.741628994122138565e-04,4.341793328377844922e-04,1.700786435760086139e-04,7.788963146538989153e-05,7.686722219435672323e-04,2.860183194616501383e-04,1.163664902657136365e-04,4.518934893438206370e-05,2.150865187026191328e-05,4.675954764035506264e-04,1.621446974132918285e-04,6.396996768912983314e-05,2.496934460276957238e-05,1.231997545947401892e-05
6.250000000000000000e-01,2.703709142260068976e-02,2.319687704191988886e-02,1.868177074934003479e-02,1.419484935812735660e-02,1.124256693952140757e-02,2.428029641382839499e-02,1.824485309315010406e-02,1.325982125324352140e-02,8.862005995860788854e-03,6.244545799937262914e-03,2.223768485906868486e-02,1.522915878362003650e-02,1.033821128185938298e-02,6.419710469065264408e-03,4.271891842634020602e-03,2.313485792376235306e-01,2.272379185006749569e-01,1.216890458148130599e-01,5.473621865516033191e-02,2.872060840698904133e-02,8.534317204085802022e-02,7.968318434276625006e-02,4.186853282169068768e-02,1.848448114835520364e-02,9.689904419950969017e-03,5.008644593466660133e-02,4.488581367375726189e-02,2.356250213317703790e-02,1.054015090262574658e-02,5.653261900117338874e-03,2.098986247351775081e-03,9.695163633876801006e-04,4.323270676246407872e-04,1.695060912924935704e-04,7.772214102974227235e-05,7.640701950920262414e-04,2.848570684316912086e-04,1.159737433374282139e-04,4.507668116472695902e-05,2.147834540199988564e-05,4.650709575188079941e-04,1.616232036905665642e-04,6.382144956549733487e-05,2.493586827833121349e-05,1.231576552947809048e-05
6.260000000000000009e-01,2.713037897850778535e-02,2.326955263306496047e-02,1.873404248343789325e-02,1.422740059726873563e-02,1.126297054883766691e-02,2.436087773744989582e-02,1.829422946677847217e-02,1.328860309623867281e-02,8.875519857156538572e-03,6.250733714309191294e-03,2.230699151753335469e-02,1.526452538709910378e-02,1.035584399293236132e-02,6.426594511606065555e-03,4.274514254955500379e-03,2.306998558411658129e-01,2.269761555540848463e-01,1.216278977729017413e-01,5.470856682862788867e-02,2.870221894301129562e-02,8.508358169431713691e-02,7.955263676501903025e-02,4.182976464713542702e-02,1.847123654164124773e-02,9.684118282299822647e-03,4.993001353204101073e-02,4.479923564476409603e-02,2.353579155238932560e-02,1.053256428566607360e-02,5.650671449413116436e-03,2.085512516432553708e-03,9.648535618334263533e-04,4.306859016662330925e-04,1.690934550331573555e-04,7.759393441322247093e-05,7.593656358988295964e-04,2.836320613099702005e-04,1.155882021980309611e-04,4.498126050284250474e-05,2.145313339190844977e-05,4.624998177932270220e-04,1.610692699586820488e-04,6.367354989485667159e-05,2.490803324811787450e-05,1.231362755626447730e-05
6.270000000000000018e-01,2.723480962313309939e-02,2.335046783683919491e-02,1.879211020930857123e-02,1.426361117581050053e-02,1.128570284286766270e-02,2.445060333046809864e-02,1.834897345309363659e-02,1.332041734045123771e-02,8.890427955160713769e-03,6.257550619397088051e-03,2.238403637577663502e-02,1.530368421021702230e-02,1.037530805447269000e-02,6.434169830781644867e-03,4.277391244896941447e-03,2.300489326868931650e-01,2.267053218806078241e-01,1.215603559574030823e-01,5.467711096730383524e-02,2.868150132038738490e-02,8.482135253000894215e-02,7.941570657170206327e-02,4.178728910412699005e-02,1.845643219144401520e-02,9.677660707275092047e-03,4.977158208997763816e-02,4.470807039566112445e-02,2.350665787015444874e-02,1.052413243249630467e-02,5.647784893330672767e-03,2.071702558942186724e-03,9.600777742967087167e-04,4.291986012784765455e-04,1.687434371301510939e-04,7.747391850499914538e-05,7.545499671973294716e-04,2.823303474750189345e-04,1.152148251715582380e-04,4.489840442236145396e-05,2.143070254667297042e-05,4.598892560899915530e-04,1.604753170912771290e-04,6.352542528322375679e-05,2.488446244891178320e-05,1.231293054827760547e-05
6.280000000000000027e-01,2.736109178258602781e-02,2.344762001049385813e-02,1.886170625476418783e-02,1.430710464198915732e-02,1.131305315721098728e-02,2.455829993796243560e-02,1.841425051008857561e-02,1.335823869339687608e-02,8.908127545087875937e-03,6.265632406915551747e-03,2.247630015240194984e-02,1.535027946705821988e-02,1.039838389540133010e-02,6.443123226289740671e-03,4.280780211612102495e-03,2.293851118444124315e-01,2.264140552487000635e-01,1.214800153356070112e-01,5.463830595898469533e-02,2.865622892574296379e-02,8.455048082877604509e-02,7.926522860384038749e-02,4.173742217969763496e-02,1.843854844398535101e-02,9.669872886396828696e-03,4.960707727677755169e-02,4.460725758550966591e-02,2.347270116678265919e-02,1.051403206158177221e-02,5.644311474684034213e-03,2.057571996973632349e-03,9.550362593675635952e-04,4.276413931316842506e-04,1.683387719537395380e-04,7.731484450875181430e-05,7.496285723978077676e-04,2.809462146009910201e-04,1.148343036726278614e-04,4.481311921092029582e-05,2.140523351699524982e-05,4.572548994319566851e-04,1.598415399998000057e-04,6.337255219505942853e-05,2.486130657968292003e-05,1.231256225576501268e-05
6.290000000000000036e-01,2.751982136499833698e-02,2.356898090472370200e-02,1.894848367081253260e-02,1.436140490020319793e-02,1.134723391983804078e-02,2.469269261971474005e-02,1.849513211540369795e-02,1.340497292474265162e-02,8.929964218221911332e-03,6.275583322954652113e-03,2.259114258440763495e-02,1.540785895819583168e-02,1.042679460837862143e-02,6.454112236112507714e-03,4.284924377162086136e-03,2.287064553053504701e-01,2.260934973141177640e-01,1.213800760504490650e-01,5.458834541643493854e-02,2.862421949211066061e-02,8.426834019479668980e-02,7.909517787911804487e-02,4.167653687052576966e-02,1.841605634855525073e-02,9.660109066163951111e-03,4.943446250593346719e-02,4.449250441692177704e-02,2.343162469535278736e-02,1.050145393524917238e-02,5.639968240661195377e-03,2.043153806104754371e-03,9.495550493355749437e-04,4.257798329257696875e-04,1.677937995250812703e-04,7.710251659472535225e-05,7.446161880247069431e-04,2.794695753224986975e-04,1.144107614189197875e-04,4.470828413505840369e-05,2.137250377550104600e-05,4.546184189788254871e-04,1.591704717029180543e-04,6.320498173273614772e-05,2.483296466350205201e-05,1.231119421097073357e-05
6.300000000000000044e-01,2.772144149805197411e-02,2.372243776218624367e-02,1.905797962185258598e-02,1.442992007928223935e-02,1.139036082913076967e-02,2.486232995121635814e-02,1.859654652169992484e-02,1.346340801156536982e-02,8.957207039858045700e-03,6.287964607710814016e-03,2.273575943600508048e-02,1.547984141983583389e-02,1.046217702082398796e-02,6.467749052797027234e-03,4.290046043510706807e-03,2.280029820406289376e-01,2.257322527572390158e-01,1.212534926136290686e-01,5.452303784823488847e-02,2.858290843105397785e-02,8.396937749474006618e-02,7.889864835487479799e-02,4.160099702447281333e-02,1.838745785729541810e-02,9.647734403212997537e-03,4.925004162511494726e-02,4.435904534863104043e-02,2.338114553881332977e-02,1.048562585059534778e-02,5.634489328125169734e-03,2.028503933315636658e-03,9.435042694816153652e-04,4.234536924853564508e-04,1.670483697243201873e-04,7.681362955843755176e-05,7.395401085337724749e-04,2.778897922264094420e-04,1.139093620098035052e-04,4.456597149977515536e-05,2.132627965266846627e-05,4.520100495707841948e-04,1.584669667001294070e-04,6.301276191284028625e-05,2.479336520817179742e-05,1.230689349745771658e-05
6.310000000000000053e-01,2.797065737641668548e-02,2.391154823961377796e-02,1.919262418835231132e-02,1.451405904678000625e-02,1.144324913575473293e-02,2.507098923671743917e-02,1.872054076996162997e-02,1.353463357233226916e-02,8.990310227224188738e-03,6.302957135222851670e-03,2.291325530305704516e-02,1.556758209872800836e-02,1.050512849846406763e-02,6.484232800951103548e-03,4.296208366558131216e-03,2.272759379952785097e-01,2.253269250824468106e-01,1.210975462368932415e-01,5.444112092270998737e-02,2.853169322384742010e-02,8.365341104178523890e-02,7.867341386786169677e-02,4.150935763641952492e-02,1.835219074768630956e-02,9.632541624547418663e-03,4.905363639295198808e-02,4.420539479704550800e-02,2.332040381894842293e-02,1.046626432516045008e-02,5.627787172009355958e-03,2.013736851618271040e-03,9.368999782340686625e-04,4.206426541998660885e-04,1.660493923590724327e-04,7.642128888573018969e-05,7.344484716262186146e-04,2.762161261394770911e-04,1.133204450766106639e-04,4.437426730861502731e-05,2.125934838802206233e-05,4.494654020108328468e-04,1.577427078926239357e-04,6.279474538005430520e-05,2.473954037232445043e-05,1.229781749881891650e-05
6.320000000000000062e-01,2.824976336985923764e-02,2.412307439958119581e-02,1.934292816488905609e-02,1.460774147006017876e-02,1.150198546573229230e-02,2.530398132584701920e-02,1.885833488879817832e-02,1.361352636607585098e-02,9.026838481370719897e-03,6.319434626082275075e-03,2.311111283479966999e-02,1.566481218324537045e-02,1.055252225498942015e-02,6.502336738779219277e-03,4.302944300441097734e-03,2.265317841071648464e-01,2.248925006328221510e-01,1.209233657286202801e-01,5.434923937720868847e-02,2.847461306829079247e-02,8.332638782988992243e-02,7.843013717488692138e-02,4.140787272952393960e-02,1.831298837709612742e-02,9.615739301817947254e-03,4.884981010732989543e-02,4.403936108761106333e-02,2.325347541738977120e-02,1.044483855876078560e-02,5.620394106616189746e-03,1.999155522818573446e-03,9.300935852800812365e-04,4.176119722781714092e-04,1.648970359401630129e-04,7.592640911737234919e-05,7.294475282285845007e-04,2.745233912647796230e-04,1.126930620728222647e-04,4.415610877418910736e-05,2.117849522346757309e-05,4.470218770499685408e-04,1.570277755165460948e-04,6.256882940574190976e-05,2.467961313969362799e-05,1.228652859743408606e-05
6.330000000000000071e-01,2.853570586411161014e-02,2.433972112916338304e-02,1.949663404978729808e-02,1.470319991877284266e-02,1.156161755063603649e-02,2.554230356033469762e-02,1.899874083890769338e-02,1.369364216623102093e-02,9.063772048416341570e-03,6.336019823792725034e-03,2.331323077062711496e-02,1.576363087944398361e-02,1.060048209258588475e-02,6.520566249431312619e-03,4.309693851126881504e-03,2.257870330207112086e-01,2.244511429528693314e-01,1.207450409103211775e-01,5.425549491790395557e-02,2.841666163605844828e-02,8.299883753862130620e-02,7.818349454756366723e-02,4.130455600071442773e-02,1.827322944361606943e-02,9.598793919302439290e-03,4.864596749685936444e-02,4.387141842782733836e-02,2.318554962944151948e-02,1.042316203650658392e-02,5.612953913232882931e-03,1.985097583520031243e-03,9.234610782134571819e-04,4.146810786634721894e-04,1.638196185435635617e-04,7.548920969930889707e-05,7.246495716423804112e-04,2.728936578924933765e-04,1.120897837612213867e-04,4.395191764267826793e-05,2.110604287551771227e-05,4.447113523730733520e-04,1.563523538319419733e-04,6.235699167221827081e-05,2.462604647960573860e-05,1.227852973726331378e-05
6.340000000000000080e-01,2.880575089877068784e-02,2.454434309215655641e-02,1.964176192714298108e-02,1.479303103044855849e-02,1.161752517859766104e-02,2.576732226364279732e-02,1.913095304403311658e-02,1.376885346533249926e-02,9.098300193530174662e-03,6.351460087152130743e-03,2.350390240679063603e-02,1.585648142988862336e-02,1.064536581821081199e-02,6.537546320491969751e-03,4.315952992153469260e-03,2.250512438325367737e-01,2.240224975211763669e-01,1.205760257684954928e-01,5.416760551811081181e-02,2.836250962431794559e-02,8.267839778504899872e-02,7.794684034436531739e-02,4.120701712041630049e-02,1.823608532098274643e-02,9.583048397442653701e-03,4.844764914350745133e-02,4.371106960290121329e-02,2.312150876172313144e-02,1.040292969498028165e-02,5.606055778645123618e-03,1.971890995446472228e-03,9.173116356462730032e-04,4.120666672739931621e-04,1.629232135685069127e-04,7.513109758695674068e-05,7.201600167620203366e-04,2.713985042902791918e-04,1.115547054992787034e-04,4.378326057042879058e-05,2.104945638291889795e-05,4.425606202827758176e-04,1.557412821541036144e-04,6.217415163718461159e-05,2.458527356360152959e-05,1.227560640753825544e-05
6.350000000000000089e-01,2.903749145614015204e-02,2.471995922843830962e-02,1.976652186342871265e-02,1.487004356359477447e-02,1.166526608323110656e-02,2.596075395256917939e-02,1.924452030149248483e-02,1.383332870986687946e-02,9.127795765016870344e-03,6.364601059043691056e-03,2.366779216295812616e-02,1.593612176771010830e-02,1.068374848442819533e-02,6.552012908678440939e-03,4.321267713890929174e-03,2.243400400422811969e-01,2.236280357168542454e-01,1.204295145244810156e-01,5.409300526856900687e-02,2.831663933113947110e-02,8.237472011088330104e-02,7.773388316637144801e-02,4.112259332032287829e-02,1.820452761850912399e-02,9.569743550035772484e-03,4.826142193877649977e-02,4.356788541079010396e-02,2.306603857533708404e-02,1.038571766270319358e-02,5.600235873699723962e-03,1.959845200881570482e-03,9.119194408453843619e-04,4.098491315162885811e-04,1.621962024219054130e-04,7.484064434525753773e-05,7.160735181646532338e-04,2.701018820500332407e-04,1.111078578798657565e-04,4.364988303918094261e-05,2.100578536978605704e-05,4.405891478698678999e-04,1.552144951061022564e-04,6.202633045505862681e-05,2.455658089410635940e-05,1.227601041173275596e-05
6.360000000000000098e-01,2.920882846817576817e-02,2.484987232885935149e-02,1.985926306954198528e-02,1.492721911092127068e-02,1.170056199644435579e-02,2.610461247509165972e-02,1.932927415903942792e-02,1.388144759137113077e-02,9.149756543673004394e-03,6.374357407608527426e-03,2.378986955764136185e-02,1.599555570876952382e-02,1.071236397620416864e-02,6.562777221294113783e-03,4.325216633794875740e-03,2.236628200696229862e-01,2.232872355164483569e-01,1.203184964348708169e-01,5.403898491763115680e-02,2.828338882663837539e-02,8.209492012443624087e-02,7.755718755383998742e-02,4.105832017653966715e-02,1.818140751762673327e-02,9.560055408339561411e-03,4.809224323969939902e-02,4.345062390782694628e-02,2.302358662052500504e-02,1.037302424103734091e-02,5.595998862082875169e-03,1.949253547411229593e-03,9.075802746749110249e-04,4.080661761510270933e-04,1.616053452807242547e-04,7.461073967051840331e-05,7.124771586678514158e-04,2.690689195757869565e-04,1.107619226912433485e-04,4.354695943628113426e-05,2.097220115634071825e-05,4.388115327901847434e-04,1.547904925739860486e-04,6.191611072302915576e-05,2.453716289680696699e-05,1.227751189033596917e-05
6.370000000000000107e-01,2.929789717479230893e-02,2.491781750535146389e-02,1.990842194552464028e-02,1.495760846882317890e-02,1.171923634166156802e-02,2.618109695808998327e-02,1.937518362861019583e-02,1.390766099230018177e-02,9.161718549041780041e-03,6.379667869010605119e-03,2.385527678322715145e-02,1.602789954500899450e-02,1.072800627452403718e-02,6.568675557340100668e-03,4.327389239807451736e-03,2.230343107440704298e-01,2.230214899289656993e-01,1.202561969807460773e-01,5.401266560255067045e-02,2.826690102475533373e-02,8.184799615019806851e-02,7.742984536400331075e-02,4.102119410157219204e-02,1.816950763005864902e-02,9.555119938997672091e-03,4.794610562001856008e-02,4.336830484688700138e-02,2.299856510158873948e-02,1.036631157998132990e-02,5.593832982928857202e-03,1.940384080139815216e-03,9.046511303248017544e-04,4.069007503918045448e-04,1.611841917687017556e-04,7.443393616192725884e-05,7.094482502855612664e-04,2.683703821899071978e-04,1.105465842331204273e-04,4.348207942032105626e-05,2.095059613260800676e-05,4.372369334159445530e-04,1.544881070304223011e-04,6.184919924950884316e-05,2.452704634252069290e-05,1.227926228442473989e-05
6.380000000000000115e-01,2.928295916661050047e-02,2.490809228953599908e-02,1.990263013246254542e-02,1.495410495969704684e-02,1.171691142177118047e-02,2.617244670513808880e-02,1.937218918675907842e-02,1.390635718011128119e-02,9.161159203793251687e-03,6.379433061718783188e-03,2.384915775373981639e-02,1.602622024394603079e-02,1.072741844117136925e-02,6.568513186465800915e-03,4.327359833398303733e-03,2.224638319706495615e-01,2.228505183313704563e-01,1.202562351073996616e-01,5.402176149030519375e-02,2.827173155552890546e-02,8.164092484433674302e-02,7.736429956529555785e-02,4.101825759221464779e-02,1.817170379613967587e-02,9.556126089421714681e-03,4.782782313089500859e-02,4.332957722820891117e-02,2.299540181308519157e-02,1.036707932677353484e-02,5.594244659949767530e-03,1.933483925029981813e-03,9.035247873245515335e-04,4.066996750567924241e-04,1.611862422783607153e-04,7.445882500050570688e-05,7.070591680537180847e-04,2.680811244678104450e-04,1.105114118702902194e-04,4.348179374091319882e-05,2.095298438679192061e-05,4.358729852234320429e-04,1.543278210516652971e-04,6.183660972644498799e-05,2.453045895843372111e-05,1.228234637317817136e-05
6.390000000000000124e-01,2.914226564213587278e-02,2.480541747796816132e-02,1.983092609395945005e-02,1.490978476205561537e-02,1.168924642976915118e-02,2.606075760433003430e-02,1.930997506654931473e-02,1.387170831382100039e-02,9.145416275005115864e-03,6.372470346559118079e-03,2.375642933021579473e-02,1.598331585112911651e-02,1.070715122295182870e-02,6.560996670764377564e-03,4.324657130724232634e-03,2.219654329819721605e-01,2.227955325703069867e-01,1.203323059752570978e-01,5.407393059481172687e-02,2.830243025834670162e-02,8.148259406513684577e-02,7.737393744644180393e-02,4.105686378243615653e-02,1.819102755263898863e-02,9.564357410708464527e-03,4.774342915040126478e-02,4.334380402129099641e-02,2.301879549485595644e-02,1.037693630862126723e-02,5.597790229446324844e-03,1.928772598726152679e-03,9.045583898306472229e-04,4.076672258465348993e-04,1.616521098848434424e-04,7.467326708444563255e-05,7.053768048157047117e-04,2.682709758509897822e-04,1.106980369225408199e-04,4.356374816105765231e-05,2.098569848964664910e-05,4.347266841562690974e-04,1.543303738589696557e-04,6.189033529412877070e-05,2.455193938865719304e-05,1.228784282349849871e-05
6.400000000000000133e-01,2.885386058947622678e-02,2.459438237998121113e-02,1.968229521449677000e-02,1.481738871668488583e-02,1.163146064238896812e-02,2.582772627949866950e-02,1.917767296684341760e-02,1.379742860644913444e-02,9.111527280152360853e-03,6.357417706363456197e-03,2.356149985079382392e-02,1.589144274118072658e-02,1.066337866248539060e-02,6.544640837536941716e-03,4.318721355156387998e-03,2.215487218537368352e-01,2.228761567039247438e-01,1.204980101064437592e-01,5.417703327764809146e-02,2.836391123235003017e-02,8.138053766477230944e-02,7.747222713064763622e-02,4.114481002897639461e-02,1.823079027555291748e-02,9.581257948383685094e-03,4.769838253337921330e-02,4.342067934531240736e-02,2.307384636430811001e-02,1.039768964584934959e-02,5.605112959478356777e-03,1.926452083249846408e-03,9.080602754220100988e-04,4.098915615936739179e-04,1.625597944532903173e-04,7.506558289154162075e-05,7.044697831719390780e-04,2.690041492253637161e-04,1.111318975567303320e-04,4.373264289354132097e-05,2.104936851659621055e-05,4.338100313374197150e-04,1.545176970252690575e-04,6.202086234602739625e-05,2.459429697154297042e-05,1.229602053056979507e-05
6.410000000000000142e-01,2.840702148110532677e-02,2.426720272869095640e-02,1.945093726333042838e-02,1.467262171411711641e-02,1.154044640556289164e-02,2.546391587670465695e-02,1.896902439741615654e-02,1.367957617437622064e-02,9.057443425269602610e-03,6.333246876473522941e-03,2.325596490501174313e-02,1.574584557713022692e-02,1.059352151939162850e-02,6.518346079622589287e-03,4.309103151549857624e-03,2.212212609908298377e-01,2.231030030206116455e-01,1.207605243338993467e-01,5.433565847478544902e-02,2.845929398343163136e-02,8.133996326114933950e-02,7.766725876909216786e-02,4.128688494777590229e-02,1.829320158212680014e-02,9.607873545356037520e-03,4.769661702288919419e-02,4.356636841373463104e-02,2.316389159764369737e-02,1.043061004449304281e-02,5.616698223868791390e-03,1.926619517118836325e-03,9.141907179310692494e-04,4.134644227247096177e-04,1.639697936159256633e-04,7.567041863489083070e-05,7.043870520141505857e-04,2.703178182115762449e-04,1.118264108649103683e-04,4.399326665512410568e-05,2.114667662007159018e-05,4.331472644355385078e-04,1.549078822298295547e-04,6.223581192598273487e-05,2.465982858895742478e-05,1.230757727475087867e-05
