wavelength,a_Ci_2_Deff_0_4,a_Ci_2_Deff_0_5,a_Ci_2_Deff_0_7,a_Ci_2_Deff_0_9,a_Ci_5_Deff_0_4,a_Ci_5_Deff_0_5,a_Ci_5_Deff_0_7,a_Ci_5_Deff_0_9,a_Ci_8_Deff_0_4,a_Ci_8_Deff_0_5,a_Ci_8_Deff_0_7,a_Ci_8_Deff_0_9,b_Ci_2_Deff_0_4,b_Ci_2_Deff_0_5,b_Ci_2_Deff_0_7,b_Ci_2_Deff_0_9,b_Ci_5_Deff_0_4,b_Ci_5_Deff_0_5,b_Ci_5_Deff_0_7,b_Ci_5_Deff_0_9,b_Ci_8_Deff_0_4,b_Ci_8_Deff_0_5,b_Ci_8_Deff_0_7,b_Ci_8_Deff_0_9,bb_Ci_2_Deff_0_4,bb_Ci_2_Deff_0_5,bb_Ci_2_Deff_0_7,bb_Ci_2_Deff_0_9,bb_Ci_5_Deff_0_4,bb_Ci_5_Deff_0_5,bb_Ci_5_Deff_0_7,bb_Ci_5_Deff_0_9,bb_Ci_8_Deff_0_4,bb_Ci_8_Deff_0_5,bb_Ci_8_Deff_0_7,bb_Ci_8_Deff_0_9
6.079999999999999849e-01,1.571173759788444674e-02,1.583698343244467621e-02,1.603159739487958202e-02,1.617204338098504612e-02,1.525465415524850793e-02,1.533349544145752238e-02,1.543007591691222813e-02,1.546756778694713397e-02,1.504519432621531302e-02,1.508065544346130424e-02,1.508711785530460897e-02,1.503286089357813021e-02,5.512360143577444554e-02,7.122510677220535158e-02,1.025089433729511890e-01,1.318776505744482241e-01,2.183614244896098927e-02,2.811644126532981611e-02,4.019191757314841129e-02,5.137722934271179986e-02,1.356093295000404889e-02,1.740425812134189718e-02,2.472199083493285127e-02,3.141583919672905761e-02,1.659538190602986201e-03,1.828763171990573436e-03,2.111456628998465562e-03,2.300675271513524626e-03,6.573221407054546722e-04,7.216873573188463224e-04,8.278001916467682885e-04,8.959164588482381245e-04,4.105735611368282068e-04,4.495479077547114163e-04,5.130081565635565173e-04,5.523693427427980472e-04
6.089999999999999858e-01,1.581451238327272885e-02,1.594035072603969261e-02,1.613579154813098160e-02,1.627670790716140292e-02,1.536042339957098199e-02,1.543923506038808249e-02,1.553532159292105724e-02,1.557191297647990413e-02,1.515038423288574652e-02,1.518523279874379669e-02,1.519001529534941969e-02,1.513369174093091851e-02,5.492244286751992582e-02,7.096989887350492465e-02,1.021517296772296163e-01,1.314296217196228855e-01,2.175580935670735558e-02,2.801420114287434329e-02,4.004785328462691363e-02,5.119526446100544637e-02,1.351142923495595762e-02,1.734110857113978568e-02,2.463257720864771988e-02,3.130235002483503642e-02,1.655535170094918048e-03,1.824232011085703820e-03,2.106338564674847379e-03,2.295412304020577523e-03,6.557610422672344565e-04,7.199120018759253741e-04,8.257800084270406661e-04,8.938302710302692715e-04,4.096765263375631459e-04,4.485260028307785072e-04,5.118445471018311923e-04,5.511717204229347805e-04
6.099999999999999867e-01,1.593539119362760714e-02,1.606192710700163340e-02,1.625833432528132894e-02,1.639979127018323379e-02,1.548391486633768702e-02,1.556269126869956262e-02,1.565819135180165911e-02,1.569371370094907459e-02,1.527296733371224895e-02,1.530709590709938145e-02,1.530990035260106422e-02,1.525114114658136441e-02,5.472060303475870247e-02,7.071359695253617850e-02,1.017923490174011680e-01,1.309780731489893768e-01,2.167508420849030212e-02,2.791126978246872767e-02,3.990228613256078388e-02,5.101075710190108858e-02,1.346171719607359464e-02,1.727752110869613944e-02,2.454207488761155423e-02,3.118692230153921260e-02,1.651519452522667939e-03,1.819684753091700344e-03,2.101192415423188894e-03,2.290104946997970330e-03,6.541974216474784592e-04,7.181311591046881911e-04,8.237456174439901097e-04,8.917189231540774896e-04,4.087885711335121643e-04,4.475121153944206431e-04,5.106840260197547830e-04,5.499700012402127880e-04
6.109999999999999876e-01,1.607547594571895333e-02,1.620281968050239774e-02,1.640033794684821189e-02,1.654240595759642884e-02,1.562620426023354769e-02,1.570493596580389839e-02,1.579974357821339187e-02,1.583400977491335182e-02,1.541399379251587320e-02,1.544728304660587803e-02,1.544778179138845201e-02,1.538618414322672975e-02,5.452044866831408376e-02,7.045918631598642456e-02,1.014349052326260214e-01,1.305280604434588820e-01,2.159490305784692032e-02,2.780882006422479014e-02,3.975680750199238334e-02,5.082564313362901431e-02,1.341238417231812793e-02,1.721422767654146035e-02,2.445146657636902351e-02,3.107073961602744780e-02,1.647511563837090673e-03,1.815134249713897061e-03,2.096020848340990859e-03,2.284749251925463111e-03,6.526399360043392455e-04,7.163504066492145566e-04,8.216984597906120975e-04,8.895811278807426361e-04,4.079161413835595117e-04,4.465109049441833423e-04,5.095288560474815764e-04,5.487648497852739204e-04
6.119999999999999885e-01,1.623015339000159762e-02,1.635838471184014598e-02,1.655711654329423965e-02,1.669984222599485424e-02,1.578275195715984555e-02,1.586142405150131607e-02,1.595544379410952091e-02,1.598829761980287423e-02,1.556899496424513085e-02,1.560134333666007150e-02,1.559926679085826134e-02,1.553450572894925219e-02,5.431978252472709212e-02,7.020394300680361799e-02,1.010757902092378757e-01,1.300753112357575236e-01,2.151444217658479360e-02,2.770586438755373582e-02,3.961020391914839289e-02,5.063860499505502821e-02,1.336292418535017443e-02,1.715063930546818077e-02,2.436007868491973233e-02,3.095313654832343442e-02,1.643495818355795264e-03,1.810573932406876752e-03,2.090830377685651536e-03,2.279361817233923910e-03,6.510826940133694358e-04,7.145681267167208360e-04,8.196435296515646850e-04,8.874273659647696506e-04,4.070537240515160029e-04,4.455194978934477312e-04,5.083804352827554860e-04,5.475613635689503475e-04
6.129999999999999893e-01,1.639343409463828866e-02,1.652259556256439887e-02,1.672259203785478321e-02,1.686599342699623971e-02,1.594766817682331458e-02,1.602626259523588434e-02,1.611941935634576828e-02,1.615075026127040653e-02,1.573217787317713126e-02,1.576351222076909087e-02,1.575867526545219818e-02,1.569053462880791450e-02,5.412102442514100248e-02,6.995100356857396340e-02,1.007195578005827680e-01,1.296257429460806465e-01,2.143471137163635923e-02,2.760374436278121082e-02,3.946451277234137855e-02,5.045239399974457001e-02,1.331395997750074028e-02,1.708760134872013003e-02,2.426924157703978444e-02,3.083595910748804236e-02,1.639498996778803244e-03,1.806026417469608217e-03,2.085640336507597111e-03,2.273962574025353324e-03,6.495360930843224051e-04,7.127937407506222765e-04,8.175905315834896669e-04,8.852693142163865769e-04,4.062048546776165646e-04,4.445406962815635975e-04,5.072418073950510625e-04,5.463641064666774089e-04
6.139999999999999902e-01,1.655936071896021294e-02,1.668945833354426589e-02,1.689072148638558202e-02,1.703479093274792855e-02,1.611509933075300910e-02,1.619359667967467178e-02,1.628584031599487891e-02,1.631558844055325252e-02,1.589778911644437048e-02,1.592806747390334426e-02,1.592037583947708904e-02,1.584875468534772264e-02,5.392214260626593952e-02,6.969786691311949389e-02,1.003629474850187414e-01,1.291755643841150658e-01,2.135495544761822906e-02,2.750157088172017553e-02,3.931869033151139808e-02,5.026594470785539226e-02,1.326501970090093740e-02,1.702457844412143956e-02,2.417838495652093952e-02,3.071870543087458494e-02,1.635507527815866988e-03,1.801487412449787485e-03,2.080460130326801989e-03,2.268571793288744632e-03,6.479944688699735980e-04,7.110259470483726698e-04,8.155451417638666899e-04,8.831186128901554128e-04,4.053629421228364905e-04,4.435704612367228163e-04,5.061132592140180726e-04,5.451772897043267053e-04
6.149999999999999911e-01,1.672202760605007166e-02,1.685303286208786333e-02,1.705551849479701454e-02,1.720022477683677553e-02,1.627924613355212838e-02,1.635762871469578772e-02,1.644893881458817098e-02,1.647709893536689063e-02,1.606013254033117343e-02,1.608934797866845914e-02,1.607880449372705439e-02,1.600372221665958758e-02,5.372541144515906308e-02,6.944748271925152427e-02,1.000102462846754886e-01,1.287303519744586178e-01,2.127611700081483495e-02,2.740059730111090580e-02,3.917464269259542803e-02,5.008183435476198930e-02,1.321667648956829748e-02,1.696234985704800011e-02,2.408873836604672608e-02,3.060308505073129279e-02,1.631546667950765656e-03,1.796978281716397679e-03,2.075308108894345898e-03,2.263208358257767696e-03,6.464670389958681283e-04,7.092729544135176678e-04,8.135156982954722333e-04,8.809853025922190044e-04,4.045302574109026564e-04,4.426101967341342113e-04,5.049961526450419663e-04,5.440034892819116874e-04
6.159999999999999920e-01,1.687556374830110478e-02,1.700741434059575841e-02,1.721103450857335015e-02,1.735632582143994962e-02,1.643434817227257955e-02,1.651260190949797174e-02,1.660299265083332865e-02,1.662961936943915808e-02,1.621355440374387322e-02,1.624173792743472539e-02,1.622844912188008137e-02,1.615005206028960125e-02,5.352892233523593585e-02,6.919750212025804759e-02,9.965839441379366337e-02,1.282865515343074858e-01,2.119748015552434112e-02,2.729998052326488428e-02,3.903137941945873657e-02,4.989905101300239065e-02,1.316847486072887999e-02,1.690039715654837599e-02,2.399974450860655611e-02,3.048859963485897259e-02,1.627603415160721809e-03,1.792494837357488631e-03,2.070193141321051769e-03,2.257891411272550022e-03,6.449477706309119382e-04,7.075327613735078345e-04,8.115066544135407511e-04,8.788793155879630423e-04,4.036994328253775202e-04,4.416547652364417962e-04,5.038891588862579778e-04,5.428448593177562839e-04
6.169999999999999929e-01,1.701415070195166218e-02,1.714675249926340961e-02,1.735137815120822713e-02,1.749718394424293333e-02,1.657469971904907552e-02,1.665281692497874722e-02,1.674234129233231200e-02,1.676755233646454180e-02,1.635245808182366964e-02,1.637968206708947244e-02,1.636386356083495419e-02,1.628242918942989989e-02,5.333480696895335355e-02,6.895069142204869606e-02,9.931141692156487955e-02,1.278494044786790407e-01,2.111992175093239943e-02,2.720088755981048267e-02,3.889067817016660794e-02,4.972000162831730075e-02,1.312093961031501194e-02,1.683943523768010458e-02,2.391253481813887527e-02,3.037682602185516265e-02,1.623701510559767171e-03,1.788057203312759654e-03,2.065132655826293351e-03,2.252638939970080453e-03,6.434447262920488155e-04,7.058123953882837432e-04,8.095250431091202898e-04,8.768091634840237229e-04,4.028715140907040471e-04,4.407042217816319464e-04,5.027920353420273257e-04,5.417021006376698811e-04
6.179999999999999938e-01,1.713200090643594159e-02,1.726522818718861929e-02,1.747069082788983707e-02,1.761692410153659072e-02,1.669462889661012597e-02,1.677260933223611097e-02,1.686136235768114638e-02,1.688534231654345574e-02,1.647128353186311928e-02,1.649766355148556130e-02,1.647964447169393207e-02,1.639558592272502557e-02,5.314127829292252664e-02,6.870485220369065837e-02,9.896645302135251288e-02,1.274155923672194435e-01,2.104276595952002740e-02,2.710252255223834575e-02,3.875160442791122234e-02,4.954373227081029785e-02,1.307363350665676285e-02,1.677896534627779795e-02,2.382656988671899914e-02,3.026727692758460209e-02,1.619828564163549667e-03,1.783661352851694665e-03,2.060135113059875529e-03,2.247469216656111657e-03,6.419516261054611849e-04,7.041093063486543067e-04,8.075743176975070043e-04,8.747833856208619193e-04,4.020385440398062762e-04,4.397525584410011379e-04,5.017021461191741895e-04,5.405757001065465825e-04
6.189999999999999947e-01,1.722337776446834084e-02,1.735707509374448398e-02,1.756316866319551639e-02,1.770972660415276456e-02,1.678851500157512583e-02,1.686636792644533381e-02,1.695448890693107558e-02,1.697749015180414350e-02,1.656452107651859226e-02,1.659021756811378256e-02,1.657044268712368207e-02,1.648431000423468754e-02,5.295032925468472901e-02,6.846257263269869831e-02,9.862727386174342803e-02,1.269900327367849135e-01,2.096682788332344949e-02,2.700597170447914877e-02,3.861581648965179553e-02,4.937249278221596954e-02,1.302703804290078482e-02,1.671964492860999324e-02,2.374289431627384789e-02,3.016141277377000149e-02,1.616006917561015142e-03,1.779326312033106946e-03,2.055217247063646259e-03,2.242399709865114561e-03,6.404756104166549899e-04,7.024296257548300797e-04,8.056606004138261142e-04,8.728094867061917317e-04,4.012006772009836519e-04,4.387988834643844491e-04,5.006181722263314867e-04,5.394651323785732040e-04
6.199999999999999956e-01,1.728257053981010344e-02,1.741655203833696042e-02,1.762303288825181613e-02,1.776979767809627742e-02,1.685076350074787843e-02,1.692850692828039988e-02,1.701617931304589409e-02,1.703852265712355735e-02,1.662668925026912492e-02,1.665190754755257671e-02,1.663093755018311623e-02,1.654341788923402792e-02,5.276029383984894711e-02,6.822180449054991713e-02,9.829121857229636272e-02,1.265696457450469492e-01,2.089147484620469675e-02,2.691049091712314351e-02,3.848244386745165724e-02,4.920539985823423751e-02,1.298073966382584307e-02,1.666100247204979970e-02,2.366099922611539577e-02,3.005877596729253018e-02,1.612224934524122359e-03,1.775048392139323174e-03,2.050387378472283764e-03,2.237448250548967378e-03,6.390104734292349114e-04,7.007706484282022735e-04,8.037868798714441687e-04,8.708953075829997626e-04,4.003498447921989621e-04,4.378368938420247971e-04,4.995369163436944688e-04,5.383701180294836854e-04
6.209999999999999964e-01,1.730675813687498205e-02,1.744082441735921030e-02,1.764743239748388370e-02,1.779428011496900219e-02,1.687861291683285386e-02,1.695627144156584484e-02,1.704370402662638145e-02,1.706574682651129660e-02,1.665508364621249432e-02,1.668005367530083632e-02,1.665851073736140595e-02,1.657036269100472733e-02,5.257295790012415232e-02,6.798483905672056404e-02,9.796154761513317655e-02,1.261585898958497987e-01,2.081741963657524064e-02,2.681700582234734440e-02,3.835283516369879242e-02,4.904421174098942682e-02,1.293516309040144106e-02,1.660359540322464689e-02,2.358171273912222990e-02,2.996046432191589934e-02,1.608500949415329461e-03,1.770841726809967674e-03,2.045655333058934988e-03,2.232623032343669829e-03,6.375622632333418542e-04,6.991368079626528870e-04,8.019561491465600558e-04,8.690435770998931626e-04,3.994873913153846831e-04,4.368666550015663330e-04,4.984572254989646633e-04,5.372892226861815997e-04
6.219999999999999973e-01,1.730446308234858538e-02,1.743846374032875790e-02,1.764500312701149098e-02,1.779184121063207002e-02,1.688042897706192383e-02,1.695802245480463807e-02,1.704537593438600757e-02,1.706739132545261745e-02,1.665791721689611343e-02,1.668281496766107000e-02,1.666117401573159393e-02,1.657297550827533175e-02,5.238641471471573025e-02,6.774915926450821024e-02,9.763448008853536919e-02,1.257518010496639360e-01,2.074384683644307434e-02,2.672439469537951987e-02,3.822518471561119763e-02,4.888637615965974598e-02,1.288981998314204895e-02,1.654672510162490465e-02,2.350384365231402220e-02,2.986472823156897591e-02,1.604810638057388959e-03,1.766683592684620144e-03,2.040997661250600406e-03,2.227896570244996231e-03,6.361225711173097274e-04,6.975195434251454463e-04,8.001576125565114991e-04,8.672397277763653316e-04,3.986132400741586594e-04,4.358883507026573966e-04,4.973780730804485198e-04,5.362188501004118120e-04
6.229999999999999982e-01,1.728698592754482344e-02,1.742083500634715454e-02,1.762719356171604801e-02,1.777396854670681980e-02,1.686729990730074721e-02,1.694484014767172475e-02,1.703220701774671442e-02,1.705435164560817340e-02,1.664607180367888226e-02,1.667099875991593164e-02,1.664953280279431527e-02,1.656161562692239769e-02,5.220196821320838287e-02,6.751628648684238065e-02,9.731175089702079339e-02,1.253509632813657182e-01,2.067119660786643706e-02,2.663309578813460865e-02,3.809976457447630110e-02,4.873181898216684405e-02,1.284500769586633534e-02,1.649065913541185660e-02,2.342746078430798726e-02,2.977128904379303803e-02,1.601157934030055310e-03,1.762568205911026892e-03,2.036392664747621248e-03,2.223232824667059366e-03,6.346947841572540957e-04,6.959173771291828070e-04,7.983810080855173073e-04,8.654650663939728343e-04,3.977365721043378500e-04,4.349086719952840346e-04,4.963010560836556137e-04,5.351551705736190805e-04
6.239999999999999991e-01,1.726554391789082710e-02,1.739921851112900819e-02,1.760536607280790977e-02,1.775206322134117998e-02,1.685023230790660964e-02,1.692772213167948597e-02,1.701512621204864795e-02,1.703744081106942088e-02,1.663034894120857948e-02,1.665533157276189585e-02,1.663411209954396286e-02,1.654656330739631004e-02,5.201777712982337543e-02,6.728375872479171182e-02,9.698957517213920021e-02,1.249509049640299130e-01,2.059867010941447696e-02,2.654198386760749789e-02,3.797469466348143974e-02,4.857780873816873457e-02,1.280026040913686582e-02,1.643470542011296609e-02,2.335132042042400990e-02,2.967825653093673910e-02,1.597517334896173631e-03,1.758470271380276366e-03,2.031811790332369982e-03,2.218596819914868835e-03,6.332709168193876746e-04,6.943214973938379450e-04,7.966139135758236586e-04,8.637019899736734889e-04,3.968596459686576905e-04,4.339299386327069314e-04,4.952266732320222999e-04,5.340953059810997798e-04
6.250000000000000000e-01,1.725129218981515111e-02,1.738483258223737227e-02,1.759082089080303557e-02,1.773746393134294219e-02,1.684017220642418378e-02,1.691760615842374110e-02,1.700500361906462365e-02,1.702741395981059724e-02,1.662149134952422419e-02,1.664648235655674657e-02,1.662538139254362765e-02,1.653804518309462748e-02,5.183503629357293085e-02,6.705296454780573789e-02,9.666951824831994389e-02,1.245531162447591073e-01,2.052667087965254905e-02,2.645145576507107466e-02,3.785020273973546678e-02,4.842423101569280630e-02,1.275585570049207057e-02,1.637911112364222321e-02,2.327547515852492269e-02,2.958534518306675173e-02,1.593892189862489844e-03,1.754383915797101765e-03,2.027234022948536454e-03,2.213953957851756086e-03,6.318543217450984986e-04,6.927306688039837823e-04,7.948467751066071391e-04,8.619329624142675703e-04,3.959916804988870007e-04,4.329590908013366234e-04,4.941571401153628399e-04,5.330363912254130381e-04
6.260000000000000009e-01,1.725529571981463534e-02,1.738880425865985124e-02,1.759476611278300295e-02,1.774141744045515390e-02,1.684797824281311640e-02,1.692534227217555240e-02,1.701262243190047180e-02,1.703494115236350165e-02,1.663015670064150325e-02,1.665503538941355902e-02,1.663372765210428816e-02,1.654620845422972303e-02,5.165203977595917567e-02,6.682161809094322447e-02,9.634805244059049811e-02,1.241527601166963202e-01,2.045445928407216979e-02,2.636046554446535087e-02,3.772453016340315823e-02,4.826851817710630516e-02,1.271136632376271801e-02,1.632323700356300492e-02,2.319876494721367921e-02,2.949078017202557550e-02,1.590258449542826134e-03,1.750285059586604609e-03,2.022631825535517978e-03,2.209270390123337438e-03,6.304377122805156783e-04,6.911367480715078062e-04,7.930678939790053537e-04,8.601412794005110045e-04,3.951353550594667086e-04,4.319988767571674164e-04,4.930934807021666606e-04,5.319762406908465704e-04
6.270000000000000018e-01,1.728856318523568775e-02,1.742220385013748540e-02,1.762835200970525040e-02,1.777511160503732202e-02,1.688445301521297390e-02,1.696172417972836508e-02,1.704870848227980906e-02,1.707063401216858678e-02,1.666694664103262474e-02,1.669151866758315089e-02,1.666948067149198395e-02,1.658114225440512207e-02,5.146987521595821485e-02,6.659097736750999030e-02,9.602657625191297897e-02,1.237511359102505121e-01,2.038240325849513188e-02,2.626936982832115200e-02,3.759786195292192518e-02,4.811051746738141677e-02,1.266705111027513660e-02,1.626731108668765663e-02,2.312122788131793991e-02,2.939427137641001386e-02,1.586618874702868005e-03,1.746167709290109360e-03,2.017984720093906822e-03,2.204512643177739418e-03,6.290244383929768143e-04,6.895387685950781637e-04,7.912684141183236449e-04,8.583104965198787469e-04,3.942999834341777074e-04,4.310565457156503226e-04,4.920385759306632753e-04,5.309129758148283841e-04
6.280000000000000027e-01,1.736201147841677506e-02,1.749600817655820595e-02,1.770263239879026063e-02,1.784963532467194469e-02,1.696030353437983501e-02,1.703744714355509560e-02,1.712388495690683049e-02,1.714499846021006607e-02,1.674236547373129935e-02,1.676635954161077163e-02,1.674286468657405075e-02,1.665282665549051161e-02,5.128697150828794016e-02,6.635893214758570302e-02,9.570181906177314957e-02,1.233437421488753211e-01,2.030982606312223965e-02,2.617720708236997984e-02,3.746856948413331001e-02,4.794783807731376607e-02,1.262252802651548343e-02,1.621075595987532536e-02,2.304180196339161713e-02,2.929418011722669662e-02,1.582951026938951263e-03,1.742009177474893597e-03,2.013266327057102421e-03,2.199648040674185168e-03,6.276083047483831980e-04,6.879297209666274289e-04,7.894379247368596073e-04,8.564254382026003590e-04,3.934892676985757222e-04,4.301359844193872075e-04,4.909948418444593995e-04,5.298460767623071723e-04
6.290000000000000036e-01,1.748649061007934158e-02,1.762112461925420537e-02,1.782858666013045768e-02,1.797599824985621209e-02,1.708616621705294839e-02,1.716313199831324271e-02,1.724869163763952801e-02,1.726844772197912159e-02,1.686684055379691211e-02,1.688990285588331045e-02,1.686400941057177028e-02,1.677113551908321343e-02,5.110431470049228708e-02,6.612661736589331429e-02,9.537502434375806637e-02,1.229317043875514104e-01,2.023706969518202989e-02,2.608430693489604407e-02,3.733681662066232892e-02,4.778032059039521995e-02,1.257805123475681450e-02,1.615379957715518469e-02,2.296054124921733525e-02,2.919025531750017721e-02,1.579257399511766911e-03,1.737803732333320292e-03,2.008457145496816802e-03,2.194644679497431781e-03,6.261934117235076497e-04,6.863098138667459878e-04,7.875694164648693258e-04,8.544720970050459236e-04,3.927137430148183381e-04,4.292460902830239934e-04,4.899674933219131659e-04,5.287765628489462773e-04
6.300000000000000044e-01,1.767276539406954089e-02,1.780837138131306785e-02,1.801709754121591511e-02,1.816510614436971094e-02,1.727257881888066143e-02,1.734929273905154792e-02,1.743354674574849883e-02,1.745125996995891549e-02,1.705068972023311008e-02,1.707237273146854778e-02,1.704290363993985619e-02,1.694578391770885581e-02,5.092047159745755752e-02,6.589210297640159253e-02,9.504318700941155607e-02,1.225108706117270657e-01,2.016353239621852117e-02,2.598980895697525564e-02,3.720113249809299527e-02,4.760579226823732912e-02,1.253330324300217478e-02,1.609595258416419983e-02,2.287652377987393210e-02,2.908105466821368432e-02,1.575517601476816290e-03,1.733530603923729221e-03,2.003532608803831275e-03,2.189471812325560242e-03,6.247757488187717948e-04,6.846744894318749358e-04,7.856554523444170355e-04,8.524388251979312129e-04,3.919797801414282739e-04,4.283938453043519630e-04,4.889627844662542289e-04,5.277083929598175684e-04
6.310000000000000053e-01,1.792704765990543736e-02,1.806398419704492719e-02,1.827442305888189733e-02,1.842321467743011920e-02,1.752559526285022568e-02,1.760195406348976505e-02,1.768438757636590225e-02,1.769925980843175400e-02,1.729981431836379729e-02,1.731959380437908536e-02,1.728519131221437771e-02,1.718221552521350878e-02,5.073644450997429056e-02,6.565660028137958182e-02,9.470781681596511514e-02,1.220829003367672611e-01,2.008961420934783637e-02,2.589416781846085036e-02,3.706200046256474118e-02,4.742467228333544643e-02,1.248858578506862639e-02,1.603755086728781559e-02,2.279008679176800639e-02,2.896684232556190688e-02,1.571738550823507507e-03,1.729190977165001065e-03,1.998484858704582725e-03,2.184114071237017608e-03,6.233621030059898318e-04,6.830283919545706000e-04,7.836969438157813470e-04,8.503231247593880928e-04,3.912984632866382665e-04,4.275898834251206835e-04,4.879901727237212256e-04,5.266494636827052066e-04
6.320000000000000062e-01,1.823762549077181244e-02,1.837617379251792193e-02,1.858866464681090125e-02,1.873836057621433571e-02,1.783368046427500839e-02,1.790956467181466921e-02,1.798968311652223567e-02,1.800098684696392615e-02,1.760285165578276065e-02,1.762024446322998927e-02,1.757968882191024082e-02,1.746943479539365615e-02,5.055148171862918621e-02,6.541929392088015327e-02,9.436817785317097584e-02,1.216473782108220270e-01,2.001512618991365886e-02,2.579727106949158966e-02,3.691962361961022288e-02,4.723765723080591838e-02,1.244378819517487356e-02,1.597857129656514441e-02,2.270152473909419974e-02,2.884838126820396878e-02,1.567922577035272018e-03,1.724795873045925588e-03,1.993340013972480420e-03,2.178611961524789479e-03,6.219539903945116950e-04,6.813780480758823126e-04,7.817098555854479821e-04,8.481502747402467094e-04,3.906660230212478479e-04,4.268334648374007734e-04,4.870551234022809251e-04,5.256116977019603806e-04
6.330000000000000071e-01,1.858842659855433621e-02,1.872876926152859667e-02,1.894351619857642666e-02,1.909416362444762982e-02,1.818103072608593523e-02,1.825631461280404280e-02,1.833368287015952475e-02,1.834081816202047521e-02,1.794425956315170295e-02,1.795886201948909341e-02,1.791116748148123203e-02,1.779251259699722587e-02,5.036701153328845826e-02,6.518217952772287216e-02,9.402757173439159344e-02,1.212090832835295839e-01,1.994075468063806478e-02,2.570015365669526056e-02,3.677590529558797533e-02,4.704769291118887642e-02,1.239931795443413413e-02,1.591968024862426209e-02,2.261218101989597232e-02,2.872785198729910922e-02,1.564095943196147859e-03,1.720375238346015783e-03,1.988138072018675283e-03,2.173018270718605604e-03,6.205606773314605940e-04,6.797358834694535151e-04,7.797145819477046885e-04,8.459500520359387529e-04,3.900798648748088587e-04,4.261234783816205437e-04,4.861613805933430650e-04,5.246052102734353106e-04
6.340000000000000080e-01,1.896348052769238068e-02,1.910570623761162490e-02,1.932278819985377982e-02,1.947437056078570039e-02,1.855195994883015315e-02,1.862652122156673376e-02,1.870078352437861552e-02,1.870329762520532568e-02,1.830862818723185542e-02,1.832012990051532994e-02,1.826457203165706561e-02,1.813671886527666241e-02,5.018247942657888538e-02,6.494473313608184473e-02,9.368578662081485098e-02,1.207684043582564898e-01,1.986638675509085072e-02,2.560283462171588156e-02,3.663133029432712184e-02,4.685594891267474971e-02,1.235507442814897522e-02,1.586089795485220652e-02,2.252249532338405913e-02,2.860630086196717589e-02,1.560264762760712239e-03,1.715944957674516358e-03,1.982912482023080174e-03,2.167383547248575605e-03,6.191824336456554310e-04,6.781075196499817409e-04,7.777272783730079971e-04,8.437493075501744299e-04,3.895307691736714980e-04,4.254533439742685637e-04,4.853084748029667960e-04,5.236364700196350416e-04
6.350000000000000089e-01,1.934695004471152086e-02,1.949106050713453331e-02,1.971044462630405780e-02,1.986289457277305714e-02,1.893093516485309588e-02,1.900466822585232182e-02,1.907557394756016073e-02,1.907318584303138720e-02,1.868071972708018613e-02,1.868892203344841088e-02,1.862507273161421659e-02,1.848758094679941316e-02,4.999916761102184831e-02,6.470875632443250092e-02,9.334582930553660118e-02,1.203297219362500087e-01,1.979261450000487435e-02,2.550621926837780620e-02,3.648759258874596095e-02,4.666507338184290588e-02,1.231137327586612554e-02,1.580276378306870802e-02,2.243360424204649331e-02,2.848561271151024699e-02,1.556452424296819737e-03,1.711531937170147552e-03,1.977699578539390303e-03,2.161755901118769460e-03,6.178248595893899011e-04,6.765010770796965004e-04,7.757627795472079712e-04,8.415709540837707902e-04,3.890114000784137909e-04,4.248163322138478006e-04,4.844929942407325452e-04,5.227070992963420582e-04
6.360000000000000098e-01,1.972310895599098390e-02,1.986902553856254028e-02,2.009058118566087181e-02,2.024379504583279088e-02,1.930255780429916343e-02,1.937538767492074862e-02,1.944281962503265765e-02,1.943544768476652279e-02,1.904545257152970295e-02,1.905028835239405693e-02,1.897805455553257942e-02,1.883087673371521692e-02,4.981659888448149165e-02,6.447381389731211832e-02,9.300758449263778205e-02,1.198935112722624152e-01,1.971931427691025682e-02,2.541030206494492363e-02,3.634511098205307766e-02,4.647611318051701051e-02,1.226806849033483006e-02,1.574522892907296440e-02,2.234581847177204844e-02,2.836663150791234739e-02,1.552664025115240006e-03,1.707150143037981143e-03,1.972529341752458139e-03,2.156180841335259869e-03,6.164848592361129665e-04,6.749177908376418223e-04,7.738310852775517282e-04,8.394340507835026336e-04,3.885075412522711507e-04,4.241996801643165742e-04,4.837063254900996422e-04,5.218138219746320085e-04
6.370000000000000107e-01,2.007635877718781658e-02,2.022392991175896160e-02,2.044744308279922151e-02,2.060129493136790557e-02,1.965157931837084593e-02,1.972347599977685231e-02,1.978747834341271911e-02,1.977526678338151905e-02,1.938791616125917772e-02,1.938946977986245185e-02,1.930913109176298631e-02,1.915264663767164352e-02,4.963590835641094878e-02,6.424151183831425249e-02,9.267376105848237899e-02,1.194637488447731349e-01,1.964697732536707653e-02,2.531584979883995043e-02,3.620535605696622444e-02,4.629139874444895136e-02,1.222537327892989946e-02,1.568869181310056371e-02,2.226004695446017617e-02,2.825091824582763242e-02,1.548919803605439301e-03,1.702823117232278582e-03,1.967434095735170769e-03,2.150701509882204255e-03,6.151637109745139139e-04,6.733606960946590366e-04,7.719405117829974223e-04,8.373535947963048646e-04,3.880061568891269999e-04,4.235899219309734436e-04,4.829365583062389129e-04,5.209483133495854557e-04
